"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5"
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-07-25",,,,,,,,"81","98","69",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-07-26",,,,,,,,"80","96","67",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-07-27",,,,,,,,"79","95","67",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-07-28",,,,,,,,"74","88","63",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-07-29",,,,,,,,"72","87","63",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-07-30",,,,,,,,"72","86","62",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-07-31",,,,,,,,"72","87","63",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-01",,,,,,,,"73","92","60",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-02",,,,,,,,"75","93","62",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-03",,,,,,,,"76","92","62",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-04",,,,,,,,"75","94","62",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-05",,,,,,,,"74","93","60",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-06",,,,,,,,"73","95","61",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-07",,,,,,,,"71","85","60",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-08",,,,,,,,"71","88","61",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-09",,,,,,,,"71","88","59",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-10",,,,,,,,"70","84","60",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-11",,,,,,,,"71","85","61",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-12",,,,,,,,"71","87","61",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-13",,,,,,,,"73","91","60",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-14",,,,,,,,"75","93","62",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-15",,,,,,,,"73","94","59",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-16",,,,,,,,"69","86","59",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-17",,,,,,,,"69","83","60",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-18",,,,,,,,"69","85","60",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-19",,,,,,,,"70","88","60",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-20",,,,,,,,"74","90","61",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-21",,,,,,,,"78","94","65",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-22",,,,,,,,"69","84","59",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-23",,,,,,,,"71","86","60",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-24",,,,,,,,"76","95","63",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-25",,,,,,,,"78","95","64",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-26",,,,,,,,"80","95","67",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-27",,,,,,,,"75","90","64",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-28",,,,,,,,"72","87","64",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-29",,,,,,,,"76","92","65",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-30",,,,,,,,"78","94","67",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-08-31",,,,,,,,"76","94","64",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-01",,,,,,,,"75","91","65",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-02",,,,,,,,"81","97","70",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-03",,,,,,,,"82","96","71",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-04",,,,,,,,"83","101","74",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-05",,,,,,,,"82","96","69",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-06",,,,,,,,"80","96","69",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-07",,,,,,,,"76","91","62",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-08",,,,,,,,"70","81","61",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-09",,,,,,,,"69","83","61",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-10",,,,,,,,"67","79","60",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-11",,,,,,,,"70","85","60",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-12",,,,,,,,"75","93","64",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-13",,,,,,,,"82","99","71",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-14",,,,,,,,"83","99","71",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-15",,,,,,,,"76","92","64",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-16",,,,,,,,"71","87","62",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-17",,,,,,,,"70","85","60",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-18",,,,,,,,"70","83","61",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-19",,,,,,,,"68","80","59",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-20",,,,,,,,"68","83","60",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-21",,,,,,,,"74","92","62",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-22",,,,,,,,"78","95","67",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-23",,,,,,,,"71","84","61",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-24",,,,,,,,"73","93","61",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-25",,,,,,,,"71","85","64",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-26",,,,,,,,"67","74","63",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-27",,,,,,,,"66","72","61",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-28",,,,,,,,"63","71","58",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-29",,,,,,,,"63","77","56",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-09-30",,,,,,,,"63","75","55",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-01",,,,,,,,"64","76","56",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-02",,,,,,,,"68","85","57",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-03",,,,,,,,"67","82","58",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-04",,,,,,,,"67","82","56",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-05",,,,,,,,"71","88","62",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-06",,,,,,,,"75","93","64",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-07",,,,,,,,"75","88","62",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-08",,,,,,,,"69","86","58",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-09",,,,,,,,"64","77","56",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-10",,,,,,,,"69","84","59",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-11",,,,,,,,"74","86","63",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-12",,,,,,,,"72","88","62",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-13",,,,,,,,"65","79","56",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-14",,,,,,,,"64","78","57",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-15",,,,,,,,"71","90","57",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-16",,,,,,,,"75","94","63",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-17",,,,,,,,"65","79","58",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-18",,,,,,,,"65","82","57",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-19",,,,,,,,"67","81","58",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-20",,,,,,,,"72","89","57",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-21",,,,,,,,"80","94","72",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-22",,,,,,,,"83","97","74",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-23",,,,,,,,"80","94","72",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-24",,,,,,,,"85","97","77",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-25",,,,,,,,"82","96","75",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-26",,,,,,,,"75","91","59",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-27",,,,,,,,"61","72","54",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-28",,,,,,,,"64","77","55",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-29",,,,,,,,"61","73","55",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-30",,,,,,,,"62","71","53",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-10-31",,,,,,,,"64","77","55",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-01",,,,,,,,"69","84","59",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-02",,,,,,,,"71","87","62",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-03",,,,,,,,"70","82","63",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-04",,,,,,,,"69","85","61",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-05",,,,,,,,"68","83","59",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-06",,,,,,,,"61","75","55",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-07",,,,,,,,"65","80","54",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-08",,,,,,,,"78","91","63",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-09",,,,,,,,"78","92","62",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-10",,,,,,,,"63","76","57",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-11",,,,,,,,"62","77","55",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-12",,,,,,,,"64","81","54",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-13",,,,,,,,"60","74","52",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-14",,,,,,,,"59","73","54",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-15",,,,,,,,"59","70","54",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-16",,,,,,,,"72","85","56",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-17",,,,,,,,"80","93","73",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-18",,,,,,,,"77","91","65",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-19",,,,,,,,"68","77","58",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-20",,,,,,,,"51","58","46",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-21",,,,,,,,"56","66","50",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-22",,,,,,,,"59","72","51",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-23",,,,,,,,"63","75","54",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-24",,,,,,,,"65","77","55",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-25",,,,,,,,"58","69","53",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-26",,,,,,,,"56","67","49",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-27",,,,,,,,"49","52","44",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-28",,,,,,,,"43","46","41",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-29",,,,,,,,"46","54","40",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-11-30",,,,,,,,"49","56","43",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-01",,,,,,,,"55","61","49",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-02",,,,,,,,"60","71","53",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-03",,,,,,,,"60","66","57",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-04",,,,,,,,"55","59","51",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-05",,,,,,,,"57","66","52",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-06",,,,,,,,"58","67","55",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-07",,,,,,,,"58","62","55",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-08",,,,,,,,"56","62","53",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-09",,,,,,,,"56","67","50",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-10",,,,,,,,"57","69","50",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-11",,,,,,,,"59","68","52",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-12",,,,,,,,"62","72","55",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-13",,,,,,,,"60","71","54",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-14",,,,,,,,"55","62","51",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-15",,,,,,,,"54","64","49",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-16",,,,,,,,"57","68","50",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-17",,,,,,,,"56","68","50",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-18",,,,,,,,"54","63","49",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-19",,,,,,,,"56","66","48",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-20",,,,,,,,"63","73","56",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-21",,,,,,,,"64","75","59",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-22",,,,,,,,"60","67","49",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-23",,,,,,,,"48","52","47",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-24",,,,,,,,"51","60","47",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-25",,,,,,,,"49","58","45",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-26",,,,,,,,"45","51","40",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-27",,,,,,,,"51","62","45",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-28",,,,,,,,"52","62","47",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-29",,,,,,,,"51","62","46",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-30",,,,,,,,"53","62","48",,,,,
"USR0000CWHH","WHITTIER HILLS CALIFORNIA, CA US","2019-12-31",,,,,,,,"62","72","56",,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-01-06",,,,,"0.54",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-01-12",,,,,"0.49",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-01-13",,,,,"0.17",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-01-15",,,,,"0.69",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-01-16",,,,,"0.88",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-01-17",,,,,"1.32",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-01-18",,,,,"1.18",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-01-31",,,,,"0.68",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-02-02",,,,,"0.39",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-02-03",,,,,"1.74",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-02-04",,,,,"0.62",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-02-05",,,,,"0.89",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-02-06",,,,,"0.07",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-02-10",,,,,"0.32",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-02-15",,,,,"3.17",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-02-16",,,,,"0.16",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-02-18",,,,,"0.10",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-02-21",,,,,"0.17",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-02-22",,,,,"0.08",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-02-28",,,,,"0.03",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-03-02",,,,,"0.63",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-03-03",,,,,"0.67",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-03-06",,,,,"0.20",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-03-07",,,,,"1.34",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-03-12",,,,,"0.06",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-03-21",,,,,"0.18",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-05-17",,,,,"0.49",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-05-19",,,,,"0.18",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-05-23",,,,,"0.16",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-05-27",,,,,"0.21",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-11-21",,,,,"0.23",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-11-28",,,,,"0.72",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-11-29",,,,,"1.72",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-11-30",,,,,"0.11",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-12-04",,,,,"0.31",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-12-05",,,,,"0.91",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-12-07",,,,,"0.24",,,,,,,,,,
"US1CALA0059","POMONA 1.8 SW, CA US","2019-12-08",,,,,"0.08",,,,,,,,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-01",,,,,"0.00",,,,"60","51","55",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-02",,,,,"0.00",,,,"66","45","60",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-03",,,,,"0.00",,,,"70","42","65",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-04",,,,,"0.00",,,,"67","41","57",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-05",,,,,"0.00",,,,"59","49","55",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-06",,,,,"0.49",,,,"64","49","54",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-07",,,,,"0.05",,,,"65","52","60",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-08",,,,,"0.00",,,,"75","48","70",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-09",,,,,"0.00",,,,"71","48","65",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-10",,,,,"0.00",,,,"68","49","64",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-11",,,,,"0.00",,,,"66","52","60",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-12",,,,,"0.88",,,,"60","51","55",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-13",,,,,"0.38",,,,"64","45","57",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-14",,,,,"0.59",,,,"57","50","55",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-15",,,,,"0.15",,,,"62","53","60",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-16",,,,,"1.37",,,,"62","55","59",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-17",,,,,"1.20",,,,"62","59","60",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-18",,,,,"0.01",,,,"68","55","65",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-19",,,,,"0.00",,,,"81","49","75",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-20",,,,,"0.00",,,,"77","52","65",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-21",,,,,"0.00",,,,"65","52","60",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-22",,,,,"0.00",,,,"69","43","65",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-23",,,,,"0.00",,,,"71","45","67",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-24",,,,,"0.00",,,,"78","45","70",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-25",,,,,"0.00",,,,"80","50","75",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-26",,,,,"0.00",,,,"83","65","80",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-27",,,,,"0.00",,,,"80","52","75",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-28",,,,,"0.00",,,,"77","50","70",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-29",,,,,"0.00",,,,"71","54","65",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-30",,,,,"0.00",,,,"69","55","60",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-01-31",,,,,"0.88",,,,"60","54","55",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-02-01",,,,,"0.05",,,,"65","49","60",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-02-02",,,,,"1.02",,,,"62","53","59",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-02-03",,,,,"0.35",,,,"61","51","58",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-02-04",,,,,"0.43",,,,"59","52","57",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-02-05",,,,,"0.27",,,,"58","49","56",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-02-06",,,,,"0.00",,,,"59","38","57",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-02-07",,,,,"0.00",,,,"65","40","58",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-02-08",,,,,"0.00",,,,"65","41","59",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-02-09",,,,,"0.25",,,,"63","46","58",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-02-10",,,,,"0.13",,,,"58","47","52",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-02-11",,,,,"0.05",,,,"64","40","60",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-02-12",,,,,"0.00",,,,"72","40","63",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-02-13",,,,,"0.10",,,,"63","53","57",,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","2019-02-14",,,,,"2.59",,,,"62","55","58",,,,
